feedback_id,date,canal,segment_client,region,produit_service,parcours_client,score,sentiment_attendu,theme_attendu,sous_theme,irritant,niveau_urgence,impact_business,est_bloquant,commentaire
ECOMMERCE-008175,2025-12-18,Chat client,Client entreprise,Hauts-de-France,Abonnement premium,Support après-vente,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,L’expérience s’est bien passée. Les informations étaient compréhensibles et le suivi était correct.
ECOMMERCE-008176,2025-11-03,Trustpilot,Client premium,Île-de-France,Commande marketplace,Livraison,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
ECOMMERCE-008177,2025-04-09,Email SAV,Nouveau client,Auvergne-Rhône-Alpes,Retour produit,Remboursement,3,negative,Produit / Qualité,produit incomplet,produit incomplet,Faible,dégradation de la promesse produit,False,"Il manque une pièce essentielle dans le colis, donc je ne peux pas utiliser le produit. Cela peut pousser un client à ne pas revenir."
ECOMMERCE-008178,2025-11-14,Chat client,Nouveau client,Auvergne-Rhône-Alpes,Livraison express,Achat,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,Le problème a été résolu rapidement après mon contact avec le support.
ECOMMERCE-008179,2025-08-15,Trustpilot,Client entreprise,Suisse,Retour produit,Remboursement,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"Le service a été rapide, clair et la personne en charge m’a donné une réponse utile."
ECOMMERCE-008180,2025-02-07,Chat client,Nouveau client,Suisse,Livraison express,Support après-vente,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Je n’ai pas rencontré de blocage majeur, mais la communication pourrait être améliorée."
ECOMMERCE-008181,2025-05-30,Avis site,Nouveau client,Hauts-de-France,Commande marketplace,Achat,2,negative,Communication,statut commande imprécis,statut commande imprécis,Faible,manque de visibilité client,False,je comprend pas le suivi
ECOMMERCE-008182,2025-04-26,Chat client,Client premium,Hauts-de-France,Abonnement premium,Remboursement,2,negative,Remboursement / Facturation,facture incompréhensible,facture incompréhensible,Faible,friction financière et perte de crédibilité,False,service lent
ECOMMERCE-008183,2025-02-15,Chat client,Client régulier,Île-de-France,Commande marketplace,Support après-vente,1,negative,Produit / Qualité,produit incomplet,produit incomplet,Faible,dégradation de la promesse produit,False,"J’ai reçu une mauvaise taille malgré une commande correctement validée. Le cas concerne le segment client régulier, sur le parcours support après-vente, avec un impact direct sur commande marketplace."
ECOMMERCE-008184,2025-05-21,Trustpilot,Nouveau client,Île-de-France,Abonnement premium,Retour,3,negative,Communication,manque de transparence,manque de transparence,Faible,manque de visibilité client,False,très déçu
ECOMMERCE-008185,2025-12-06,Avis site,Client entreprise,Suisse,Retour produit,Remboursement,2,negative,Livraison / Logistique,suivi colis incohérent,suivi colis incohérent,Faible,perte de confiance post-achat,False,Le colis a été reporté trois fois sans information claire. J’ai dû contacter le service client moi-même pour comprendre où était ma commande. Cela a augmenté le stress autour de la démarche.
ECOMMERCE-008186,2025-01-07,Email SAV,Client premium,Suisse,Livraison express,Livraison,2,negative,Remboursement / Facturation,facture incompréhensible,facture incompréhensible,Faible,friction financière et perte de crédibilité,False,"Le montant remboursé ne correspond pas au montant validé lors du retour. Pour un profil client premium, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-008187,2025-01-12,Trustpilot,Nouveau client,Hauts-de-France,Retour produit,Support après-vente,3,negative,Remboursement / Facturation,avoir non reçu,avoir non reçu,Modérée,friction financière et perte de crédibilité,False,J’ai reçu un avoir au lieu d’un remboursement alors que j’avais demandé un remboursement bancaire. Cela a créé une perte de confiance.
ECOMMERCE-008188,2025-12-09,Trustpilot,Nouveau client,Belgique,Abonnement premium,Livraison,1,negative,Support client,délai de réponse long,délai de réponse long,Modérée,augmentation des relances et baisse satisfaction,True,impossible de suivre le dossier
ECOMMERCE-008189,2025-04-03,Application mobile,Client régulier,Hauts-de-France,Livraison standard,Livraison,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,J’ai apprécié la clarté des informations et le professionnalisme de l’équipe.
ECOMMERCE-008190,2025-11-04,Trustpilot,Nouveau client,Suisse,Retour produit,Retour,2,negative,Livraison / Logistique,suivi colis incohérent,suivi colis incohérent,Faible,perte de confiance post-achat,False,toujours le même problème
ECOMMERCE-008191,2025-10-07,Avis site,Client régulier,Suisse,Livraison standard,Support après-vente,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
ECOMMERCE-008192,2025-02-07,Application mobile,Client régulier,Belgique,Abonnement premium,Livraison,2,negative,Livraison / Logistique,colis endommagé,colis endommagé,Faible,perte de confiance post-achat,False,"Le colis a été reporté trois fois sans information claire. J’ai dû contacter le service client moi-même pour comprendre où était ma commande. Le cas concerne le segment client régulier, sur le parcours livraison, avec un impact direct sur abonnement premium."
ECOMMERCE-008193,2025-05-19,Chat client,Client régulier,Auvergne-Rhône-Alpes,Commande marketplace,Retour,2,negative,Support client,réponses contradictoires,réponses contradictoires,Faible,augmentation des relances et baisse satisfaction,False,"Le service client répond avec des messages automatiques qui ne traitent pas mon problème. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-008194,2025-10-28,Email SAV,Client entreprise,Île-de-France,Retour produit,Support après-vente,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Je n’ai pas rencontré de blocage majeur, mais la communication pourrait être améliorée."
ECOMMERCE-008195,2026-02-23,Email SAV,Client premium,Hauts-de-France,Retour produit,Livraison,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"super expérience, rien à signaler"
ECOMMERCE-008196,2025-04-16,Trustpilot,Client régulier,Belgique,Livraison standard,Achat,1,negative,Livraison / Logistique,suivi colis incohérent,suivi colis incohérent,Modérée,perte de confiance post-achat,True,"Le suivi colis changeait tous les jours entre en préparation, expédié et livré. Impossible de savoir où était réellement la commande. Cette situation est remontée depuis Belgique et touche surtout le parcours achat."
ECOMMERCE-008197,2025-11-15,Chat client,Client entreprise,Suisse,Retour produit,Remboursement,1,negative,Communication,statut commande imprécis,statut commande imprécis,Faible,manque de visibilité client,False,merci au support
ECOMMERCE-008198,2025-01-14,Email SAV,Client premium,Belgique,Livraison express,Achat,1,negative,Communication,manque de transparence,manque de transparence,Modérée,manque de visibilité client,True,support impossible
ECOMMERCE-008199,2025-12-04,Avis site,Nouveau client,Suisse,Retour produit,Support après-vente,1,negative,Livraison / Logistique,colis endommagé,colis endommagé,Faible,perte de confiance post-achat,False,personne repond
ECOMMERCE-008200,2025-06-15,Avis site,Client régulier,Belgique,Commande marketplace,Livraison,1,negative,Livraison / Logistique,suivi colis incohérent,suivi colis incohérent,Faible,perte de confiance post-achat,False,"Mon colis est arrivé abîmé et l’emballage était ouvert. J’ai perdu confiance dans la capacité de la marque à gérer correctement une commande importante. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-008201,2025-07-16,Email SAV,Client premium,Hauts-de-France,Livraison standard,Achat,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"La procédure est faisable, mais elle demande beaucoup d’attention pour éviter une erreur."
ECOMMERCE-008202,2025-11-02,Chat client,Client régulier,Suisse,Livraison standard,Support après-vente,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
ECOMMERCE-008203,2025-08-23,Application mobile,Client entreprise,Belgique,Abonnement premium,Achat,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
ECOMMERCE-008204,2025-12-11,Chat client,Client entreprise,Hauts-de-France,Livraison express,Livraison,2,negative,Remboursement / Facturation,remboursement trop lent,remboursement trop lent,Faible,friction financière et perte de crédibilité,False,"J’ai été prélevé deux fois pour la même commande. La facture ne permet pas de comprendre ce qui a été payé ou remboursé. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-008205,2025-09-28,Chat client,Client entreprise,Belgique,Abonnement premium,Retour,3,negative,Support client,relances multiples,relances multiples,Faible,augmentation des relances et baisse satisfaction,False,Le service client répond avec des messages automatiques qui ne traitent pas mon problème. Cette situation est remontée depuis Belgique et touche surtout le parcours retour.
ECOMMERCE-008206,2025-04-06,Email SAV,Client régulier,Belgique,Abonnement premium,Achat,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"La procédure est faisable, mais elle demande beaucoup d’attention pour éviter une erreur."
ECOMMERCE-008207,2026-02-07,Trustpilot,Client entreprise,Hauts-de-France,Livraison express,Achat,2,negative,Remboursement / Facturation,double prélèvement,double prélèvement,Faible,friction financière et perte de crédibilité,False,"Le montant remboursé ne correspond pas au montant validé lors du retour. Pour un profil client entreprise, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-008208,2026-02-18,Trustpilot,Client régulier,Hauts-de-France,Commande marketplace,Retour,2,negative,Livraison / Logistique,colis endommagé,colis endommagé,Modérée,perte de confiance post-achat,True,"Le suivi colis changeait tous les jours entre en préparation, expédié et livré. Impossible de savoir où était réellement la commande. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-008209,2025-12-13,Chat client,Client premium,Belgique,Livraison express,Retour,2,negative,Produit / Qualité,emballage insuffisant,emballage insuffisant,Faible,dégradation de la promesse produit,False,super cette fois
ECOMMERCE-008210,2025-11-27,Avis site,Client régulier,Belgique,Abonnement premium,Support après-vente,3,negative,Produit / Qualité,produit défectueux,produit défectueux,Faible,dégradation de la promesse produit,False,"J’ai reçu une mauvaise taille malgré une commande correctement validée. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-008211,2025-06-23,Trustpilot,Nouveau client,Belgique,Livraison standard,Retour,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,Le problème a été résolu rapidement après mon contact avec le support.
ECOMMERCE-008212,2025-08-07,Trustpilot,Client premium,Auvergne-Rhône-Alpes,Livraison standard,Livraison,1,negative,Produit / Qualité,produit incomplet,produit incomplet,Faible,dégradation de la promesse produit,False,Le produit reçu ne correspond pas aux photos du site. Cette situation est remontée depuis Auvergne-Rhône-Alpes et touche surtout le parcours livraison.
ECOMMERCE-008213,2026-01-20,Chat client,Nouveau client,Suisse,Commande marketplace,Retour,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Je n’ai pas rencontré de blocage majeur, mais la communication pourrait être améliorée."
ECOMMERCE-008214,2025-12-15,Chat client,Client premium,Belgique,Commande marketplace,Retour,2,negative,Support client,réponses automatiques,réponses automatiques,Faible,augmentation des relances et baisse satisfaction,False,Le service client répond avec des messages automatiques qui ne traitent pas mon problème. Cela peut pousser un client à ne pas revenir.
ECOMMERCE-008215,2025-12-11,Trustpilot,Nouveau client,Auvergne-Rhône-Alpes,Livraison standard,Support après-vente,3,negative,Remboursement / Facturation,remboursement trop lent,remboursement trop lent,Faible,friction financière et perte de crédibilité,False,merci au support
ECOMMERCE-008216,2025-12-16,Chat client,Client entreprise,Hauts-de-France,Abonnement premium,Achat,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Je n’ai pas rencontré de blocage majeur, mais la communication pourrait être améliorée."
ECOMMERCE-008217,2025-04-29,Chat client,Client entreprise,Suisse,Livraison standard,Support après-vente,2,negative,Support client,relances multiples,relances multiples,Modérée,augmentation des relances et baisse satisfaction,True,impossible de suivre le dossier
ECOMMERCE-008218,2026-01-09,Chat client,Client régulier,Auvergne-Rhône-Alpes,Livraison standard,Support après-vente,2,negative,Communication,emails peu clairs,emails peu clairs,Élevée,manque de visibilité client,False,"Je n’ai reçu aucune notification proactive alors que ma commande était en retard. Le cas concerne le segment client régulier, sur le parcours support après-vente, avec un impact direct sur livraison standard."
ECOMMERCE-008219,2025-01-08,Chat client,Client premium,Hauts-de-France,Livraison express,Achat,3,negative,Livraison / Logistique,retard livraison express,retard livraison express,Faible,perte de confiance post-achat,False,Le colis a été reporté trois fois sans information claire. J’ai dû contacter le service client moi-même pour comprendre où était ma commande. Cela peut pousser un client à ne pas revenir.
ECOMMERCE-008220,2025-01-30,Avis site,Client régulier,Suisse,Livraison standard,Support après-vente,1,negative,Livraison / Logistique,suivi colis incohérent,suivi colis incohérent,Faible,perte de confiance post-achat,False,Le colis a été reporté trois fois sans information claire. J’ai dû contacter le service client moi-même pour comprendre où était ma commande. Cette situation est remontée depuis Suisse et touche surtout le parcours support après-vente.
ECOMMERCE-008221,2025-11-02,Trustpilot,Client premium,Hauts-de-France,Livraison express,Support après-vente,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"super expérience, rien à signaler"
ECOMMERCE-008222,2025-09-18,Avis site,Nouveau client,Île-de-France,Livraison express,Support après-vente,2,negative,Livraison / Logistique,transporteur injoignable,transporteur injoignable,Modérée,perte de confiance post-achat,False,Le colis a été reporté trois fois sans information claire. J’ai dû contacter le service client moi-même pour comprendre où était ma commande. Cela a retardé une décision importante.
ECOMMERCE-008223,2025-10-30,Chat client,Client régulier,Île-de-France,Retour produit,Achat,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,J’ai apprécié la clarté des informations et le professionnalisme de l’équipe.
ECOMMERCE-008224,2025-12-15,Avis site,Client régulier,Île-de-France,Livraison standard,Achat,3,negative,Communication,statut commande imprécis,statut commande imprécis,Faible,manque de visibilité client,False,"Les emails de suivi ne sont pas clairs. Je ne sais pas si ma commande est en préparation, expédiée ou bloquée. Le cas concerne le segment client régulier, sur le parcours achat, avec un impact direct sur livraison standard."
ECOMMERCE-008225,2025-05-05,Trustpilot,Client entreprise,Île-de-France,Livraison express,Livraison,2,negative,Livraison / Logistique,transporteur injoignable,transporteur injoignable,Faible,perte de confiance post-achat,False,Le colis a été reporté trois fois sans information claire. J’ai dû contacter le service client moi-même pour comprendre où était ma commande. Cela donne l’impression que le suivi n’est pas maîtrisé.
ECOMMERCE-008226,2025-10-03,Avis site,Nouveau client,Suisse,Livraison express,Achat,1,negative,Support client,absence de suivi,absence de suivi,Faible,augmentation des relances et baisse satisfaction,False,bloqué depuis hier
ECOMMERCE-008227,2025-11-24,Email SAV,Nouveau client,Belgique,Commande marketplace,Support après-vente,2,negative,Support client,réponses contradictoires,réponses contradictoires,Faible,augmentation des relances et baisse satisfaction,False,bof
ECOMMERCE-008228,2026-01-04,Trustpilot,Client entreprise,Auvergne-Rhône-Alpes,Livraison express,Livraison,2,negative,Remboursement / Facturation,montant incorrect,montant incorrect,Faible,friction financière et perte de crédibilité,False,"Le montant remboursé ne correspond pas au montant validé lors du retour. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-008229,2025-09-18,Avis site,Client entreprise,Île-de-France,Livraison standard,Retour,1,negative,Produit / Qualité,emballage insuffisant,emballage insuffisant,Faible,dégradation de la promesse produit,False,"Le produit fonctionne, mais l’emballage était insuffisant et plusieurs éléments étaient rayés à l’arrivée. Le cas concerne le segment client entreprise, sur le parcours retour, avec un impact direct sur livraison standard."
ECOMMERCE-008230,2025-03-12,Trustpilot,Nouveau client,Suisse,Livraison express,Support après-vente,1,negative,Remboursement / Facturation,double prélèvement,double prélèvement,Faible,friction financière et perte de crédibilité,False,"J’ai reçu un avoir au lieu d’un remboursement alors que j’avais demandé un remboursement bancaire. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-008231,2025-03-25,Trustpilot,Client régulier,Hauts-de-France,Abonnement premium,Retour,2,negative,Livraison / Logistique,retard livraison express,retard livraison express,Faible,perte de confiance post-achat,False,Le colis a été reporté trois fois sans information claire. J’ai dû contacter le service client moi-même pour comprendre où était ma commande. Cela peut pousser un client à ne pas revenir.
ECOMMERCE-008232,2025-09-26,Avis site,Client régulier,Belgique,Livraison express,Livraison,2,negative,Remboursement / Facturation,double prélèvement,double prélèvement,Faible,friction financière et perte de crédibilité,False,"J’ai été prélevé deux fois pour la même commande. La facture ne permet pas de comprendre ce qui a été payé ou remboursé. Pour un profil client régulier, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-008233,2025-07-22,Application mobile,Client entreprise,Hauts-de-France,Retour produit,Retour,2,negative,Support client,réponses contradictoires,réponses contradictoires,Faible,augmentation des relances et baisse satisfaction,False,"J’ai contacté le support trois fois et j’ai reçu trois réponses différentes. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-008234,2025-12-21,Chat client,Client entreprise,Hauts-de-France,Abonnement premium,Support après-vente,2,negative,Support client,réponses automatiques,réponses automatiques,Faible,augmentation des relances et baisse satisfaction,False,"J’ai contacté le support trois fois et j’ai reçu trois réponses différentes. Pour un profil client entreprise, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-008235,2025-08-18,Trustpilot,Client régulier,Île-de-France,Livraison standard,Retour,2,negative,Produit / Qualité,emballage insuffisant,emballage insuffisant,Modérée,dégradation de la promesse produit,False,Le produit reçu ne correspond pas aux photos du site. Cela a créé une perte de confiance.
ECOMMERCE-008236,2025-11-15,Trustpilot,Nouveau client,Auvergne-Rhône-Alpes,Livraison express,Achat,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,Le problème a été résolu rapidement après mon contact avec le support.
ECOMMERCE-008237,2025-10-12,Chat client,Client entreprise,Suisse,Commande marketplace,Retour,2,negative,Support client,relances multiples,relances multiples,Faible,augmentation des relances et baisse satisfaction,False,"L’agent était poli, mais il n’avait pas la capacité de résoudre le problème. Cela a augmenté le stress autour de la démarche."
ECOMMERCE-008238,2025-12-01,Trustpilot,Client entreprise,Île-de-France,Livraison express,Livraison,1,negative,Remboursement / Facturation,avoir non reçu,avoir non reçu,Faible,friction financière et perte de crédibilité,False,"J’ai été prélevé deux fois pour la même commande. La facture ne permet pas de comprendre ce qui a été payé ou remboursé. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-008239,2025-08-15,Chat client,Client premium,Île-de-France,Retour produit,Retour,3,negative,Support client,réponses contradictoires,réponses contradictoires,Faible,augmentation des relances et baisse satisfaction,False,"L’agent était poli, mais il n’avait pas la capacité de résoudre le problème. Cela a augmenté le stress autour de la démarche."
ECOMMERCE-008240,2025-01-21,Application mobile,Client premium,Auvergne-Rhône-Alpes,Abonnement premium,Remboursement,2,negative,Produit / Qualité,qualité inférieure aux photos,qualité inférieure aux photos,Faible,dégradation de la promesse produit,False,"Il manque une pièce essentielle dans le colis, donc je ne peux pas utiliser le produit. Pour un profil client premium, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-008241,2025-07-21,Application mobile,Client entreprise,Auvergne-Rhône-Alpes,Abonnement premium,Livraison,3,negative,Support client,réponses contradictoires,réponses contradictoires,Faible,augmentation des relances et baisse satisfaction,False,J’ai contacté le support trois fois et j’ai reçu trois réponses différentes. Cela peut pousser un client à ne pas revenir.
ECOMMERCE-008242,2025-11-12,Chat client,Client régulier,Île-de-France,Commande marketplace,Livraison,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
ECOMMERCE-008243,2025-12-23,Email SAV,Nouveau client,Belgique,Retour produit,Support après-vente,3,negative,Support client,délai de réponse long,délai de réponse long,Faible,augmentation des relances et baisse satisfaction,False,J’ai contacté le support trois fois et j’ai reçu trois réponses différentes. Cette situation est remontée depuis Belgique et touche surtout le parcours support après-vente.
ECOMMERCE-008244,2025-02-12,Email SAV,Client régulier,Hauts-de-France,Retour produit,Support après-vente,2,negative,Remboursement / Facturation,remboursement trop lent,remboursement trop lent,Faible,friction financière et perte de crédibilité,False,"Le remboursement devait être effectué sous quelques jours, mais après deux semaines je n’ai toujours rien reçu. Cette situation est remontée depuis Hauts-de-France et touche surtout le parcours support après-vente."
ECOMMERCE-008245,2026-02-18,Trustpilot,Client régulier,Île-de-France,Livraison standard,Achat,2,negative,Produit / Qualité,emballage insuffisant,emballage insuffisant,Faible,dégradation de la promesse produit,False,"J’ai reçu une mauvaise taille malgré une commande correctement validée. Pour un profil client régulier, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-008246,2025-09-05,Chat client,Client entreprise,Belgique,Retour produit,Achat,1,negative,Support client,relances multiples,relances multiples,Élevée,augmentation des relances et baisse satisfaction,True,J’ai ouvert une demande urgente mais je n’ai reçu aucune réponse utile pendant plusieurs jours. Cette situation est remontée depuis Belgique et touche surtout le parcours achat.
ECOMMERCE-008247,2025-12-15,Trustpilot,Client premium,Suisse,Livraison express,Remboursement,1,negative,Remboursement / Facturation,facture incompréhensible,facture incompréhensible,Faible,friction financière et perte de crédibilité,False,J’ai reçu un avoir au lieu d’un remboursement alors que j’avais demandé un remboursement bancaire. Cela m’a obligé à relancer plusieurs fois.
ECOMMERCE-008248,2025-12-13,Trustpilot,Client entreprise,Île-de-France,Livraison standard,Support après-vente,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,bof
ECOMMERCE-008249,2025-09-21,Chat client,Nouveau client,Suisse,Retour produit,Remboursement,1,negative,Produit / Qualité,emballage insuffisant,emballage insuffisant,Faible,dégradation de la promesse produit,False,"Le produit fonctionne, mais l’emballage était insuffisant et plusieurs éléments étaient rayés à l’arrivée. Cette situation est remontée depuis Suisse et touche surtout le parcours remboursement."
ECOMMERCE-008250,2025-06-10,Avis site,Client premium,Suisse,Commande marketplace,Retour,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
ECOMMERCE-008251,2025-12-04,Avis site,Client régulier,Auvergne-Rhône-Alpes,Livraison standard,Livraison,1,negative,Livraison / Logistique,suivi colis incohérent,suivi colis incohérent,Faible,perte de confiance post-achat,False,Mon colis est arrivé abîmé et l’emballage était ouvert. J’ai perdu confiance dans la capacité de la marque à gérer correctement une commande importante. Cela m’a obligé à relancer plusieurs fois.
ECOMMERCE-008252,2025-01-07,Avis site,Client régulier,Auvergne-Rhône-Alpes,Livraison standard,Support après-vente,2,negative,Livraison / Logistique,retard livraison express,retard livraison express,Faible,perte de confiance post-achat,False,"Le colis a été reporté trois fois sans information claire. J’ai dû contacter le service client moi-même pour comprendre où était ma commande. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-008253,2026-01-02,Email SAV,Client entreprise,Belgique,Livraison standard,Remboursement,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
ECOMMERCE-008254,2026-01-25,Trustpilot,Client régulier,Auvergne-Rhône-Alpes,Livraison standard,Achat,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
ECOMMERCE-008255,2026-01-25,Application mobile,Client entreprise,Île-de-France,Livraison standard,Support après-vente,3,negative,Communication,absence de notification proactive,absence de notification proactive,Faible,manque de visibilité client,False,"Le site indique une chose, le transporteur une autre, et le support encore une autre. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-008256,2025-01-18,Email SAV,Client entreprise,Belgique,Livraison standard,Remboursement,2,negative,Communication,emails peu clairs,emails peu clairs,Faible,manque de visibilité client,False,"Les informations sur les délais sont trop générales. Pour un profil client entreprise, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-008257,2025-10-12,Trustpilot,Client régulier,Hauts-de-France,Retour produit,Livraison,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
ECOMMERCE-008258,2025-06-28,Application mobile,Client entreprise,Auvergne-Rhône-Alpes,Abonnement premium,Achat,3,negative,Support client,réponses contradictoires,réponses contradictoires,Faible,augmentation des relances et baisse satisfaction,False,service catastrophique
ECOMMERCE-008259,2025-10-28,Avis site,Nouveau client,Suisse,Retour produit,Support après-vente,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Je n’ai pas rencontré de blocage majeur, mais la communication pourrait être améliorée."
ECOMMERCE-008260,2025-12-23,Trustpilot,Client premium,Belgique,Commande marketplace,Retour,2,negative,Support client,réponses automatiques,réponses automatiques,Faible,augmentation des relances et baisse satisfaction,False,service lent
ECOMMERCE-008261,2025-12-05,Avis site,Nouveau client,Hauts-de-France,Abonnement premium,Support après-vente,2,negative,Livraison / Logistique,colis endommagé,colis endommagé,Modérée,perte de confiance post-achat,False,"J’ai payé une livraison express pour recevoir ma commande avant un déplacement, mais le colis est arrivé avec plusieurs jours de retard. Le cas concerne le segment nouveau client, sur le parcours support après-vente, avec un impact direct sur abonnement premium."
ECOMMERCE-008262,2025-05-11,Application mobile,Client entreprise,Suisse,Commande marketplace,Retour,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
ECOMMERCE-008263,2025-10-02,Application mobile,Client entreprise,Île-de-France,Commande marketplace,Retour,2,negative,Produit / Qualité,produit incomplet,produit incomplet,Modérée,dégradation de la promesse produit,False,retard encore
ECOMMERCE-008264,2026-02-10,Chat client,Nouveau client,Suisse,Abonnement premium,Achat,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"bof, ça marche mais ce n’est pas très clair"
ECOMMERCE-008265,2026-02-11,Application mobile,Nouveau client,Auvergne-Rhône-Alpes,Commande marketplace,Remboursement,2,negative,Produit / Qualité,erreur de taille,erreur de taille,Faible,dégradation de la promesse produit,False,très long
ECOMMERCE-008266,2025-11-24,Avis site,Nouveau client,Belgique,Livraison standard,Remboursement,1,negative,Livraison / Logistique,transporteur injoignable,transporteur injoignable,Faible,perte de confiance post-achat,False,"Mon colis est arrivé abîmé et l’emballage était ouvert. J’ai perdu confiance dans la capacité de la marque à gérer correctement une commande importante. Le cas concerne le segment nouveau client, sur le parcours remboursement, avec un impact direct sur livraison standard."
ECOMMERCE-008267,2025-11-01,Application mobile,Client premium,Suisse,Commande marketplace,Livraison,3,negative,Produit / Qualité,emballage insuffisant,emballage insuffisant,Faible,dégradation de la promesse produit,False,pas normal
ECOMMERCE-008268,2025-12-01,Trustpilot,Client régulier,Île-de-France,Abonnement premium,Support après-vente,1,negative,Communication,statut commande imprécis,statut commande imprécis,Élevée,manque de visibilité client,False,"Je n’ai reçu aucune notification proactive alors que ma commande était en retard. Pour un profil client régulier, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-008269,2025-01-04,Trustpilot,Client régulier,Suisse,Abonnement premium,Support après-vente,2,negative,Remboursement / Facturation,remboursement trop lent,remboursement trop lent,Faible,friction financière et perte de crédibilité,False,ça devient pénible
ECOMMERCE-008270,2025-02-11,Chat client,Client premium,Suisse,Livraison standard,Achat,3,negative,Remboursement / Facturation,facture incompréhensible,facture incompréhensible,Faible,friction financière et perte de crédibilité,False,"J’ai reçu un avoir au lieu d’un remboursement alors que j’avais demandé un remboursement bancaire. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-008271,2025-02-11,Chat client,Nouveau client,Hauts-de-France,Abonnement premium,Achat,2,negative,Livraison / Logistique,retard livraison express,retard livraison express,Faible,perte de confiance post-achat,False,franchement abusé
