feedback_id,date,canal,segment_client,region,produit_service,parcours_client,score,sentiment_attendu,theme_attendu,sous_theme,irritant,niveau_urgence,impact_business,est_bloquant,commentaire
EMBASSY-007394,2025-03-13,Formulaire de contact,Famille,Pays-Bas,Visa,Dépôt dossier,3,negative,Communication,absence de notification,absence de notification,Faible,augmentation des relances et incompréhension des procédures,False,"Les informations sur le visa sont difficiles à comprendre et changent selon l’interlocuteur. Le cas concerne le segment famille, sur le parcours dépôt dossier, avec un impact direct sur visa."
EMBASSY-007395,2026-01-27,Téléphone,Diaspora,Pays-Bas,Passeport,Prise de rendez-vous,2,negative,Accueil / Support usager,répétition dossier,répétition dossier,Faible,expérience usager dégradée,False,"L’accueil est poli, mais personne ne peut me donner un délai précis. Cette situation est remontée depuis Pays-Bas et touche surtout le parcours prise de rendez-vous."
EMBASSY-007396,2025-02-01,Avis citoyen,Diaspora,France,Légalisation,Suivi dossier,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,franchement abusé
EMBASSY-007397,2025-08-26,Téléphone,Urgence voyage,France,Légalisation,Retrait document,2,negative,Démarches administratives,dossier sans suivi,dossier sans suivi,Faible,perte de confiance citoyenne et saturation des demandes,False,ça devient pénible
EMBASSY-007398,2025-03-21,Accueil physique,Diaspora,Pays-Bas,Rendez-vous,Paiement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Je n’ai pas rencontré de blocage majeur, mais la communication pourrait être améliorée."
EMBASSY-007399,2025-09-09,Téléphone,Professionnel,Suisse,Légalisation,Retrait document,1,negative,Démarches administratives,délai traitement long,délai traitement long,Élevée,perte de confiance citoyenne et saturation des demandes,False,"Mon dossier est complet, mais je n’ai reçu aucun suivi depuis plusieurs semaines. Le cas concerne le segment professionnel, sur le parcours retrait document, avec un impact direct sur légalisation."
EMBASSY-007400,2025-04-24,Formulaire de contact,Professionnel,Luxembourg,Acte consulaire,Retrait document,2,negative,Accueil / Support usager,répétition dossier,répétition dossier,Faible,expérience usager dégradée,False,"L’accueil est poli, mais personne ne peut me donner un délai précis. Pour un profil professionnel, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-007401,2025-09-14,Accueil physique,Diaspora,Suisse,Visa,Prise de rendez-vous,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
EMBASSY-007402,2025-12-06,Email consulaire,Urgence voyage,Belgique,Acte consulaire,Prise de rendez-vous,3,negative,Communication,téléphone injoignable,téléphone injoignable,Modérée,augmentation des relances et incompréhension des procédures,False,J’ai envoyé plusieurs emails mais je n’ai pas reçu de réponse claire. Cela a créé une perte de confiance.
EMBASSY-007403,2025-03-01,Accueil physique,Professionnel,Pays-Bas,Passeport,Dépôt dossier,2,negative,Accueil / Support usager,manque de suivi personnalisé,manque de suivi personnalisé,Faible,expérience usager dégradée,False,"La situation est stressante car mon dossier concerne une urgence familiale. Le cas concerne le segment professionnel, sur le parcours dépôt dossier, avec un impact direct sur passeport."
EMBASSY-007404,2025-05-22,Téléphone,Étudiant,Pays-Bas,Passeport,Retrait document,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,Le problème a été résolu rapidement après mon contact avec le support.
EMBASSY-007405,2025-05-17,Email consulaire,Étudiant,Belgique,Visa,Retrait document,1,negative,Paiement / Frais consulaires,tarif incompris,tarif incompris,Modérée,friction administrative et manque de transparence,False,aucune visibilité
EMBASSY-007406,2025-11-21,Avis citoyen,Urgence voyage,France,Acte consulaire,Dépôt dossier,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
EMBASSY-007407,2025-02-05,Téléphone,Diaspora,Luxembourg,Visa,Prise de rendez-vous,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"Le service a été rapide, clair et la personne en charge m’a donné une réponse utile."
EMBASSY-007408,2025-09-18,Avis citoyen,Urgence voyage,Pays-Bas,Passeport,Paiement,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
EMBASSY-007409,2025-07-31,Téléphone,Étudiant,Belgique,Visa,Dépôt dossier,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,J’ai apprécié la clarté des informations et le professionnalisme de l’équipe.
EMBASSY-007410,2025-11-27,Email consulaire,Étudiant,Luxembourg,Acte consulaire,Retrait document,3,negative,Paiement / Frais consulaires,tarif incompris,tarif incompris,Faible,friction administrative et manque de transparence,False,nul
EMBASSY-007411,2026-01-08,Téléphone,Professionnel,Suisse,Rendez-vous,Dépôt dossier,3,negative,Communication,absence de notification,absence de notification,Faible,augmentation des relances et incompréhension des procédures,False,"Les informations sur le visa sont difficiles à comprendre et changent selon l’interlocuteur. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-007412,2025-12-21,Email consulaire,Diaspora,Suisse,Acte consulaire,Suivi dossier,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,très long
EMBASSY-007413,2026-01-09,Avis citoyen,Urgence voyage,France,Passeport,Suivi dossier,1,negative,Démarches administratives,procédure passeport confuse,procédure passeport confuse,Élevée,perte de confiance citoyenne et saturation des demandes,False,"Mon dossier est complet, mais je n’ai reçu aucun suivi depuis plusieurs semaines. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-007414,2025-08-18,Accueil physique,Diaspora,France,Visa,Suivi dossier,2,negative,Démarches administratives,documents demandés contradictoires,documents demandés contradictoires,Faible,perte de confiance citoyenne et saturation des demandes,False,Je n’arrive pas à obtenir un rendez-vous pour le renouvellement de mon passeport. Cela peut pousser un client à ne pas revenir.
EMBASSY-007415,2025-09-17,Formulaire de contact,Famille,Belgique,Légalisation,Dépôt dossier,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
EMBASSY-007416,2025-02-27,Email consulaire,Étudiant,Suisse,Rendez-vous,Prise de rendez-vous,1,negative,Communication,téléphone injoignable,téléphone injoignable,Faible,augmentation des relances et incompréhension des procédures,False,"J’ai envoyé plusieurs emails mais je n’ai pas reçu de réponse claire. Le cas concerne le segment étudiant, sur le parcours prise de rendez-vous, avec un impact direct sur rendez-vous."
EMBASSY-007417,2025-04-05,Accueil physique,Diaspora,Luxembourg,Légalisation,Retrait document,3,negative,Paiement / Frais consulaires,mode paiement limité,mode paiement limité,Faible,friction administrative et manque de transparence,False,ca marche pas
EMBASSY-007418,2025-08-25,Avis citoyen,Urgence voyage,Pays-Bas,Visa,Prise de rendez-vous,2,negative,Démarches administratives,dossier sans suivi,dossier sans suivi,Modérée,perte de confiance citoyenne et saturation des demandes,False,tjr aucun suivi
EMBASSY-007419,2026-02-15,Formulaire de contact,Étudiant,France,Rendez-vous,Suivi dossier,2,negative,Démarches administratives,délai traitement long,délai traitement long,Élevée,perte de confiance citoyenne et saturation des demandes,False,"Mon dossier est complet, mais je n’ai reçu aucun suivi depuis plusieurs semaines. Cette situation est remontée depuis France et touche surtout le parcours suivi dossier."
EMBASSY-007420,2025-06-03,Téléphone,Urgence voyage,Luxembourg,Visa,Retrait document,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,personne répond
EMBASSY-007421,2026-01-24,Accueil physique,Diaspora,Pays-Bas,Légalisation,Retrait document,2,negative,Communication,procédure peu lisible,procédure peu lisible,Modérée,augmentation des relances et incompréhension des procédures,False,Aucune notification n’est envoyée pour expliquer l’avancement du dossier. Cette situation est remontée depuis Pays-Bas et touche surtout le parcours retrait document.
EMBASSY-007422,2025-03-31,Email consulaire,Urgence voyage,Luxembourg,Rendez-vous,Suivi dossier,1,negative,Communication,absence de notification,absence de notification,Faible,augmentation des relances et incompréhension des procédures,False,Les informations sur le visa sont difficiles à comprendre et changent selon l’interlocuteur. Cette situation est remontée depuis Luxembourg et touche surtout le parcours suivi dossier.
EMBASSY-007423,2025-03-29,Avis citoyen,Professionnel,Pays-Bas,Acte consulaire,Retrait document,3,negative,Accueil / Support usager,expérience stressante,expérience stressante,Faible,expérience usager dégradée,False,personne répond
EMBASSY-007424,2025-08-21,Avis citoyen,Étudiant,France,Rendez-vous,Suivi dossier,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Le service fonctionne, mais certaines étapes pourraient être mieux expliquées."
EMBASSY-007425,2025-05-14,Téléphone,Urgence voyage,France,Rendez-vous,Dépôt dossier,2,negative,Accueil / Support usager,répétition dossier,répétition dossier,Faible,expérience usager dégradée,False,"La situation est stressante car mon dossier concerne une urgence familiale. Pour un profil urgence voyage, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-007426,2025-08-06,Avis citoyen,Étudiant,Luxembourg,Visa,Prise de rendez-vous,2,negative,Communication,téléphone injoignable,téléphone injoignable,Faible,augmentation des relances et incompréhension des procédures,False,toujours rien reçu
EMBASSY-007427,2025-12-02,Email consulaire,Urgence voyage,France,Acte consulaire,Retrait document,1,negative,Digitalisation / Suivi en ligne,formulaire peu ergonomique,formulaire peu ergonomique,Faible,opportunité de modernisation du service public,False,jai deja relancé 3 fois
EMBASSY-007428,2026-02-02,Avis citoyen,Diaspora,Belgique,Visa,Paiement,1,negative,Paiement / Frais consulaires,frais peu expliqués,frais peu expliqués,Faible,friction administrative et manque de transparence,False,franchement abusé
EMBASSY-007429,2025-09-10,Téléphone,Urgence voyage,Suisse,Visa,Suivi dossier,1,negative,Démarches administratives,procédure passeport confuse,procédure passeport confuse,Faible,perte de confiance citoyenne et saturation des demandes,False,"Je n’arrive pas à obtenir un rendez-vous pour le renouvellement de mon passeport. Le cas concerne le segment urgence voyage, sur le parcours suivi dossier, avec un impact direct sur visa."
EMBASSY-007430,2025-07-12,Avis citoyen,Professionnel,Suisse,Visa,Suivi dossier,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"Le service a été rapide, clair et la personne en charge m’a donné une réponse utile."
EMBASSY-007431,2025-08-08,Formulaire de contact,Étudiant,Pays-Bas,Acte consulaire,Retrait document,2,negative,Accueil / Support usager,répétition dossier,répétition dossier,Faible,expérience usager dégradée,False,"Je dois répéter ma situation à chaque contact. Le cas concerne le segment étudiant, sur le parcours retrait document, avec un impact direct sur acte consulaire."
EMBASSY-007432,2025-01-11,Email consulaire,Professionnel,Belgique,Acte consulaire,Prise de rendez-vous,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"bof, ça marche mais ce n’est pas très clair"
EMBASSY-007433,2025-07-09,Email consulaire,Urgence voyage,Suisse,Visa,Prise de rendez-vous,1,negative,Démarches administratives,documents demandés contradictoires,documents demandés contradictoires,Élevée,perte de confiance citoyenne et saturation des demandes,True,"Le délai de traitement bloque mon voyage alors que la situation est urgente. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-007434,2025-10-09,Avis citoyen,Diaspora,Luxembourg,Rendez-vous,Paiement,2,negative,Accueil / Support usager,expérience stressante,expérience stressante,Faible,expérience usager dégradée,False,très déçu
EMBASSY-007435,2025-09-14,Avis citoyen,Professionnel,Luxembourg,Rendez-vous,Dépôt dossier,3,negative,Accueil / Support usager,répétition dossier,répétition dossier,Faible,expérience usager dégradée,False,ca marche pas
EMBASSY-007436,2025-02-07,Téléphone,Famille,Luxembourg,Légalisation,Paiement,1,negative,Communication,téléphone injoignable,téléphone injoignable,Modérée,augmentation des relances et incompréhension des procédures,False,"Aucune notification n’est envoyée pour expliquer l’avancement du dossier. Le cas concerne le segment famille, sur le parcours paiement, avec un impact direct sur légalisation."
EMBASSY-007437,2025-08-04,Avis citoyen,Étudiant,Luxembourg,Visa,Retrait document,1,negative,Communication,information visa confuse,information visa confuse,Faible,augmentation des relances et incompréhension des procédures,False,Le téléphone sonne longtemps sans réponse. Cela donne l’impression que le suivi n’est pas maîtrisé.
EMBASSY-007438,2025-04-14,Téléphone,Étudiant,Pays-Bas,Rendez-vous,Prise de rendez-vous,3,negative,Digitalisation / Suivi en ligne,absence espace usager,absence espace usager,Modérée,opportunité de modernisation du service public,False,Un espace en ligne pour suivre l’état du dossier éviterait beaucoup de relances. Cela a retardé une décision importante.
EMBASSY-007439,2025-10-15,Formulaire de contact,Étudiant,Belgique,Passeport,Retrait document,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
EMBASSY-007440,2025-09-18,Avis citoyen,Diaspora,Luxembourg,Légalisation,Prise de rendez-vous,2,negative,Démarches administratives,délai traitement long,délai traitement long,Faible,perte de confiance citoyenne et saturation des demandes,False,Je n’arrive pas à obtenir un rendez-vous pour le renouvellement de mon passeport. Cette situation est remontée depuis Luxembourg et touche surtout le parcours prise de rendez-vous.
EMBASSY-007441,2025-07-27,Téléphone,Professionnel,Suisse,Visa,Suivi dossier,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
EMBASSY-007442,2025-06-30,Accueil physique,Diaspora,Luxembourg,Passeport,Retrait document,2,negative,Accueil / Support usager,manque de suivi personnalisé,manque de suivi personnalisé,Faible,expérience usager dégradée,False,"L’accueil est poli, mais personne ne peut me donner un délai précis. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-007443,2025-11-06,Email consulaire,Professionnel,France,Visa,Prise de rendez-vous,1,negative,Démarches administratives,dossier sans suivi,dossier sans suivi,Faible,perte de confiance citoyenne et saturation des demandes,False,"La procédure indiquée sur le site ne correspond pas aux documents demandés sur place. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-007444,2025-09-06,Téléphone,Diaspora,Belgique,Passeport,Suivi dossier,2,negative,Digitalisation / Suivi en ligne,documents non téléversables,documents non téléversables,Faible,opportunité de modernisation du service public,False,"Un espace en ligne pour suivre l’état du dossier éviterait beaucoup de relances. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-007445,2025-09-08,Formulaire de contact,Diaspora,Suisse,Acte consulaire,Paiement,2,negative,Communication,information visa confuse,information visa confuse,Modérée,augmentation des relances et incompréhension des procédures,True,support impossible
EMBASSY-007446,2025-02-14,Formulaire de contact,Famille,Belgique,Visa,Suivi dossier,1,negative,Démarches administratives,dossier sans suivi,dossier sans suivi,Élevée,perte de confiance citoyenne et saturation des demandes,False,"Mon dossier est complet, mais je n’ai reçu aucun suivi depuis plusieurs semaines. Cela a augmenté le stress autour de la démarche."
EMBASSY-007447,2025-07-11,Formulaire de contact,Professionnel,Belgique,Passeport,Retrait document,1,negative,Communication,absence de notification,absence de notification,Modérée,augmentation des relances et incompréhension des procédures,True,aucun retour depuis des jours
EMBASSY-007448,2025-03-31,Formulaire de contact,Professionnel,Suisse,Rendez-vous,Dépôt dossier,1,negative,Paiement / Frais consulaires,paiement supplémentaire,paiement supplémentaire,Faible,friction administrative et manque de transparence,False,c’est pas clair du tout
EMBASSY-007449,2025-10-02,Avis citoyen,Urgence voyage,Luxembourg,Acte consulaire,Retrait document,1,negative,Démarches administratives,documents demandés contradictoires,documents demandés contradictoires,Élevée,perte de confiance citoyenne et saturation des demandes,True,"Le délai de traitement bloque mon voyage alors que la situation est urgente. Pour un profil urgence voyage, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-007450,2025-12-13,Avis citoyen,Famille,Suisse,Acte consulaire,Prise de rendez-vous,2,negative,Paiement / Frais consulaires,mode paiement limité,mode paiement limité,Faible,friction administrative et manque de transparence,False,"Les frais consulaires ne sont pas expliqués clairement avant le dépôt du dossier. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-007451,2025-12-24,Téléphone,Urgence voyage,Suisse,Visa,Paiement,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"merci au support cette fois, problème réglé rapidement"
EMBASSY-007452,2025-01-09,Téléphone,Famille,France,Rendez-vous,Retrait document,1,negative,Démarches administratives,dossier sans suivi,dossier sans suivi,Élevée,perte de confiance citoyenne et saturation des demandes,True,"Le délai de traitement bloque mon voyage alors que la situation est urgente. Pour un profil famille, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-007453,2025-02-11,Accueil physique,Diaspora,Pays-Bas,Visa,Suivi dossier,2,negative,Digitalisation / Suivi en ligne,formulaire peu ergonomique,formulaire peu ergonomique,Faible,opportunité de modernisation du service public,False,"Après avoir rempli le formulaire, je ne reçois pas de confirmation claire avec un numéro de suivi. Cette situation est remontée depuis Pays-Bas et touche surtout le parcours suivi dossier."
EMBASSY-007454,2025-07-07,Avis citoyen,Famille,Suisse,Acte consulaire,Paiement,2,negative,Accueil / Support usager,expérience stressante,expérience stressante,Faible,expérience usager dégradée,False,"L’accueil est poli, mais personne ne peut me donner un délai précis. Cela a augmenté le stress autour de la démarche."
EMBASSY-007455,2025-01-22,Avis citoyen,Famille,Belgique,Légalisation,Paiement,1,negative,Démarches administratives,rendez-vous indisponible,rendez-vous indisponible,Élevée,perte de confiance citoyenne et saturation des demandes,True,"Le délai de traitement bloque mon voyage alors que la situation est urgente. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-007456,2025-10-05,Téléphone,Famille,Suisse,Légalisation,Suivi dossier,2,negative,Démarches administratives,rendez-vous indisponible,rendez-vous indisponible,Faible,perte de confiance citoyenne et saturation des demandes,False,je comprends pas
EMBASSY-007457,2025-08-21,Avis citoyen,Diaspora,Suisse,Passeport,Prise de rendez-vous,2,negative,Communication,information visa confuse,information visa confuse,Faible,augmentation des relances et incompréhension des procédures,False,très long
EMBASSY-007458,2025-09-18,Téléphone,Étudiant,France,Passeport,Paiement,1,negative,Digitalisation / Suivi en ligne,formulaire peu ergonomique,formulaire peu ergonomique,Faible,opportunité de modernisation du service public,False,Il serait utile de pouvoir téléverser les documents avant le rendez-vous. Cela donne l’impression que le suivi n’est pas maîtrisé.
EMBASSY-007459,2026-02-05,Accueil physique,Diaspora,France,Légalisation,Dépôt dossier,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"bof, ça marche mais ce n’est pas très clair"
EMBASSY-007460,2025-08-09,Avis citoyen,Étudiant,Luxembourg,Rendez-vous,Dépôt dossier,1,negative,Paiement / Frais consulaires,paiement supplémentaire,paiement supplémentaire,Faible,friction administrative et manque de transparence,False,"Les modes de paiement disponibles ne sont pas assez pratiques. Pour un profil étudiant, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-007461,2025-10-04,Avis citoyen,Urgence voyage,Belgique,Acte consulaire,Paiement,3,negative,Démarches administratives,procédure passeport confuse,procédure passeport confuse,Faible,perte de confiance citoyenne et saturation des demandes,False,merci au support
EMBASSY-007462,2025-10-14,Avis citoyen,Diaspora,Suisse,Légalisation,Paiement,1,negative,Démarches administratives,délai traitement long,délai traitement long,Faible,perte de confiance citoyenne et saturation des demandes,False,"Je n’arrive pas à obtenir un rendez-vous pour le renouvellement de mon passeport. Le cas concerne le segment diaspora, sur le parcours paiement, avec un impact direct sur légalisation."
EMBASSY-007463,2025-07-25,Formulaire de contact,Professionnel,France,Acte consulaire,Suivi dossier,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"Le service a été rapide, clair et la personne en charge m’a donné une réponse utile."
EMBASSY-007464,2025-02-10,Email consulaire,Étudiant,Belgique,Légalisation,Paiement,2,negative,Démarches administratives,dossier sans suivi,dossier sans suivi,Faible,perte de confiance citoyenne et saturation des demandes,False,Je n’arrive pas à obtenir un rendez-vous pour le renouvellement de mon passeport. Cette situation est remontée depuis Belgique et touche surtout le parcours paiement.
EMBASSY-007465,2025-03-11,Email consulaire,Urgence voyage,Luxembourg,Légalisation,Prise de rendez-vous,2,negative,Paiement / Frais consulaires,tarif incompris,tarif incompris,Faible,friction administrative et manque de transparence,False,Le reçu n’indique pas clairement à quelle démarche correspond le paiement. Cela donne l’impression que le suivi n’est pas maîtrisé.
EMBASSY-007466,2025-11-23,Email consulaire,Étudiant,France,Visa,Retrait document,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
EMBASSY-007467,2026-02-02,Accueil physique,Professionnel,Pays-Bas,Rendez-vous,Dépôt dossier,2,negative,Accueil / Support usager,orientation insuffisante,orientation insuffisante,Faible,expérience usager dégradée,False,"L’accueil est poli, mais personne ne peut me donner un délai précis. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-007468,2026-01-16,Téléphone,Étudiant,France,Légalisation,Prise de rendez-vous,1,negative,Accueil / Support usager,orientation insuffisante,orientation insuffisante,Faible,expérience usager dégradée,False,franchement abusé
EMBASSY-007469,2025-08-15,Email consulaire,Urgence voyage,Luxembourg,Passeport,Suivi dossier,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
EMBASSY-007470,2025-08-09,Formulaire de contact,Diaspora,Suisse,Rendez-vous,Paiement,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,Le problème a été résolu rapidement après mon contact avec le support.
EMBASSY-007471,2025-09-22,Téléphone,Diaspora,Belgique,Rendez-vous,Suivi dossier,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,service lent
EMBASSY-007472,2025-08-27,Formulaire de contact,Professionnel,Pays-Bas,Légalisation,Dépôt dossier,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"Le service a été rapide, clair et la personne en charge m’a donné une réponse utile."
EMBASSY-007473,2025-12-10,Accueil physique,Diaspora,Belgique,Rendez-vous,Suivi dossier,1,negative,Digitalisation / Suivi en ligne,manque de confirmation automatique,manque de confirmation automatique,Modérée,opportunité de modernisation du service public,True,"Le formulaire de contact est trop limité pour expliquer correctement les situations urgentes. Le cas concerne le segment diaspora, sur le parcours suivi dossier, avec un impact direct sur rendez-vous."
EMBASSY-007474,2025-12-25,Email consulaire,Famille,France,Rendez-vous,Suivi dossier,2,negative,Démarches administratives,rendez-vous indisponible,rendez-vous indisponible,Élevée,perte de confiance citoyenne et saturation des demandes,True,"Le délai de traitement bloque mon voyage alors que la situation est urgente. Pour un profil famille, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-007475,2025-06-26,Email consulaire,Diaspora,Belgique,Légalisation,Prise de rendez-vous,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,Le problème a été résolu rapidement après mon contact avec le support.
EMBASSY-007476,2026-01-12,Avis citoyen,Famille,Suisse,Légalisation,Dépôt dossier,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,Le problème a été résolu rapidement après mon contact avec le support.
EMBASSY-007477,2025-01-05,Formulaire de contact,Diaspora,Luxembourg,Rendez-vous,Dépôt dossier,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
EMBASSY-007478,2025-05-12,Formulaire de contact,Urgence voyage,Luxembourg,Visa,Retrait document,3,negative,Communication,information visa confuse,information visa confuse,Faible,augmentation des relances et incompréhension des procédures,False,"Le téléphone sonne longtemps sans réponse. Le cas concerne le segment urgence voyage, sur le parcours retrait document, avec un impact direct sur visa."
EMBASSY-007479,2025-10-26,Formulaire de contact,Étudiant,France,Acte consulaire,Suivi dossier,1,negative,Communication,emails sans réponse,emails sans réponse,Modérée,augmentation des relances et incompréhension des procédures,False,"Aucune notification n’est envoyée pour expliquer l’avancement du dossier. Le cas concerne le segment étudiant, sur le parcours suivi dossier, avec un impact direct sur acte consulaire."
EMBASSY-007480,2025-08-08,Téléphone,Famille,Suisse,Rendez-vous,Dépôt dossier,1,negative,Accueil / Support usager,absence de délai,absence de délai,Faible,expérience usager dégradée,False,"On m’a demandé de revenir avec un document qui n’était pas mentionné avant. Pour un profil famille, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-007481,2025-08-26,Email consulaire,Professionnel,Luxembourg,Rendez-vous,Prise de rendez-vous,2,negative,Paiement / Frais consulaires,paiement supplémentaire,paiement supplémentaire,Faible,friction administrative et manque de transparence,False,je comprends pas
EMBASSY-007482,2025-07-04,Email consulaire,Étudiant,Pays-Bas,Acte consulaire,Dépôt dossier,2,negative,Accueil / Support usager,manque de suivi personnalisé,manque de suivi personnalisé,Modérée,expérience usager dégradée,False,aucune visibilité
EMBASSY-007483,2025-09-20,Avis citoyen,Diaspora,Belgique,Rendez-vous,Retrait document,2,negative,Communication,procédure peu lisible,procédure peu lisible,Faible,augmentation des relances et incompréhension des procédures,False,"Le téléphone sonne longtemps sans réponse. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-007484,2025-08-11,Accueil physique,Urgence voyage,Luxembourg,Légalisation,Paiement,3,negative,Démarches administratives,procédure passeport confuse,procédure passeport confuse,Faible,perte de confiance citoyenne et saturation des demandes,False,service catastrophique
EMBASSY-007485,2026-01-18,Avis citoyen,Famille,Pays-Bas,Visa,Dépôt dossier,2,negative,Démarches administratives,délai traitement long,délai traitement long,Faible,perte de confiance citoyenne et saturation des demandes,False,"Je n’arrive pas à obtenir un rendez-vous pour le renouvellement de mon passeport. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-007486,2025-12-11,Téléphone,Diaspora,Pays-Bas,Visa,Dépôt dossier,2,negative,Accueil / Support usager,manque de suivi personnalisé,manque de suivi personnalisé,Faible,expérience usager dégradée,False,"Je dois répéter ma situation à chaque contact. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-007487,2026-02-03,Email consulaire,Famille,Suisse,Passeport,Suivi dossier,2,negative,Démarches administratives,documents demandés contradictoires,documents demandés contradictoires,Élevée,perte de confiance citoyenne et saturation des demandes,False,"Mon dossier est complet, mais je n’ai reçu aucun suivi depuis plusieurs semaines. Cette situation est remontée depuis Suisse et touche surtout le parcours suivi dossier."
EMBASSY-007488,2025-05-01,Téléphone,Urgence voyage,Suisse,Passeport,Paiement,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
EMBASSY-007489,2025-07-13,Email consulaire,Diaspora,Belgique,Rendez-vous,Suivi dossier,2,negative,Digitalisation / Suivi en ligne,manque de confirmation automatique,manque de confirmation automatique,Faible,opportunité de modernisation du service public,False,Un espace en ligne pour suivre l’état du dossier éviterait beaucoup de relances. Cette situation est remontée depuis Belgique et touche surtout le parcours suivi dossier.
EMBASSY-007490,2025-01-04,Avis citoyen,Famille,France,Passeport,Retrait document,1,negative,Accueil / Support usager,expérience stressante,expérience stressante,Faible,expérience usager dégradée,False,service lent
EMBASSY-007491,2026-01-19,Accueil physique,Diaspora,Suisse,Passeport,Retrait document,3,negative,Accueil / Support usager,orientation insuffisante,orientation insuffisante,Faible,expérience usager dégradée,False,franchement abusé
EMBASSY-007492,2025-09-16,Avis citoyen,Professionnel,Pays-Bas,Légalisation,Suivi dossier,1,negative,Communication,emails sans réponse,emails sans réponse,Faible,augmentation des relances et incompréhension des procédures,False,support repond a coté
