feedback_id,date,canal,segment_client,region,produit_service,parcours_client,score,sentiment_attendu,theme_attendu,sous_theme,irritant,niveau_urgence,impact_business,est_bloquant,commentaire
SAAS-005130,2025-11-20,Email client,PME,Canada,API,Support,2,negative,Communication,changement non annoncé,changement non annoncé,Modérée,manque de prévisibilité pour les clients B2B,True,support impossible
SAAS-005131,2025-05-29,Email client,PME,Canada,Gestion utilisateurs,Activation,2,negative,Support client,escalade difficile,escalade difficile,Modérée,risque contractuel et insatisfaction compte clé,False,aucune visibilité
SAAS-005132,2026-01-08,Ticket support,Startup,France,Export reporting,Configuration,3,negative,Support client,support lent,support lent,Faible,risque contractuel et insatisfaction compte clé,False,"Le suivi du ticket manque de clarté. Personne ne donne de délai. Pour un profil startup, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-005133,2026-01-08,Chat produit,Équipe produit,Afrique francophone,Module onboarding,Support,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"Le service a été rapide, clair et la personne en charge m’a donné une réponse utile."
SAAS-005134,2026-02-21,Chat produit,PME,France,API,Support,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Le service fonctionne, mais certaines étapes pourraient être mieux expliquées."
SAAS-005135,2025-05-29,Enquête NPS,Équipe produit,Belgique,Dashboard analytics,Renouvellement,3,negative,Onboarding / Usage,manque d’accompagnement,manque d’accompagnement,Faible,risque de non-adoption et churn précoce,False,franchement abusé
SAAS-005136,2025-09-24,Enquête NPS,Startup,Canada,Gestion utilisateurs,Activation,2,negative,Facturation / Pricing,tarification peu claire,tarification peu claire,Faible,frein au renouvellement et à l’expansion,False,"Le coût par utilisateur devient difficile à anticiper quand plusieurs équipes rejoignent la plateforme. Le cas concerne le segment startup, sur le parcours activation, avec un impact direct sur gestion utilisateurs."
SAAS-005137,2025-10-01,Chat produit,PME,Suisse,Dashboard analytics,Support,2,negative,Produit / Qualité,métriques incohérentes,métriques incohérentes,Faible,perte de confiance dans la donnée produit,False,"Le tableau de bord met trop de temps à charger dès que le volume de données augmente. Le cas concerne le segment pme, sur le parcours support, avec un impact direct sur dashboard analytics."
SAAS-005138,2025-05-10,Email client,Équipe support,Canada,Dashboard analytics,Renouvellement,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,Le problème a été résolu rapidement après mon contact avec le support.
SAAS-005139,2025-06-21,Feedback onboarding,Grand compte,Canada,Gestion utilisateurs,Usage quotidien,3,negative,Onboarding / Usage,configuration complexe,configuration complexe,Faible,risque de non-adoption et churn précoce,False,personne repond
SAAS-005140,2026-02-02,Chat produit,Équipe support,Belgique,Dashboard analytics,Activation,1,negative,Support client,support lent,support lent,Faible,risque contractuel et insatisfaction compte clé,False,"L’escalade vers une personne technique prend trop de temps. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-005141,2025-07-26,Chat produit,Grand compte,France,Dashboard analytics,Activation,1,negative,Produit / Qualité,bug bloquant,bug bloquant,Faible,perte de confiance dans la donnée produit,False,franchement abusé
SAAS-005142,2025-10-18,Email client,Startup,Suisse,Export reporting,Support,1,negative,Communication,release note absente,release note absente,Modérée,manque de prévisibilité pour les clients B2B,True,impossible de suivre le dossier
SAAS-005143,2025-12-27,Chat produit,Grand compte,Afrique francophone,API,Configuration,2,negative,Produit / Qualité,lenteur dashboard,lenteur dashboard,Faible,perte de confiance dans la donnée produit,False,"Certaines métriques changent sans explication entre deux connexions. Le cas concerne le segment grand compte, sur le parcours configuration, avec un impact direct sur api."
SAAS-005144,2025-08-03,Enquête NPS,PME,Afrique francophone,Export reporting,Usage quotidien,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,Le problème a été résolu rapidement après mon contact avec le support.
SAAS-005145,2025-01-22,Ticket support,Grand compte,Canada,API,Usage quotidien,3,negative,Onboarding / Usage,manque d’accompagnement,manque d’accompagnement,Faible,risque de non-adoption et churn précoce,False,"Les nouveaux utilisateurs se perdent dans l’interface dès la première connexion. Pour un profil grand compte, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-005146,2026-02-18,Enquête NPS,Startup,Belgique,Export reporting,Configuration,3,negative,Communication,manque de roadmap,manque de roadmap,Faible,manque de prévisibilité pour les clients B2B,False,jattend depuis 2 semaine
SAAS-005147,2025-09-18,Feedback onboarding,PME,Afrique francophone,Module onboarding,Configuration,1,negative,Produit / Qualité,lenteur dashboard,lenteur dashboard,Modérée,perte de confiance dans la donnée produit,True,Un bug bloque l’export des données au moment où nous devons préparer notre reporting mensuel. Cela donne l’impression que le suivi n’est pas maîtrisé.
SAAS-005148,2025-12-09,Chat produit,Équipe produit,Canada,Module onboarding,Activation,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Je n’ai pas rencontré de blocage majeur, mais la communication pourrait être améliorée."
SAAS-005149,2026-01-17,Enquête NPS,Grand compte,Belgique,Module onboarding,Renouvellement,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"super expérience, rien à signaler"
SAAS-005150,2025-01-22,Enquête NPS,Grand compte,Afrique francophone,Dashboard analytics,Support,2,negative,Onboarding / Usage,manque d’accompagnement,manque d’accompagnement,Faible,risque de non-adoption et churn précoce,False,nul
SAAS-005151,2025-06-21,Enquête NPS,Équipe support,Suisse,Export reporting,Usage quotidien,1,negative,Onboarding / Usage,configuration complexe,configuration complexe,Faible,risque de non-adoption et churn précoce,False,"La configuration initiale demande trop d’allers-retours avec le support. Pour un profil équipe support, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-005152,2025-06-04,Enquête NPS,PME,Suisse,API,Configuration,2,negative,Onboarding / Usage,configuration complexe,configuration complexe,Faible,risque de non-adoption et churn précoce,False,service lent
SAAS-005153,2025-11-12,Feedback onboarding,Grand compte,France,Module onboarding,Configuration,2,negative,Facturation / Pricing,options avancées mal expliquées,options avancées mal expliquées,Faible,frein au renouvellement et à l’expansion,False,"Le renouvellement annuel arrive sans synthèse claire de l’usage réel. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-005154,2025-06-11,Enquête NPS,Grand compte,Canada,API,Usage quotidien,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,merci au support
SAAS-005155,2025-06-02,Enquête NPS,PME,Belgique,API,Renouvellement,2,negative,Communication,changement non annoncé,changement non annoncé,Faible,manque de prévisibilité pour les clients B2B,False,on m’a dit d’attendre mais rien bouge
SAAS-005156,2025-08-16,Email client,PME,Suisse,API,Configuration,2,negative,Onboarding / Usage,parcours confus,parcours confus,Faible,risque de non-adoption et churn précoce,False,"L’onboarding est trop long. Notre équipe n’a pas compris quelles étapes étaient indispensables. Le cas concerne le segment pme, sur le parcours configuration, avec un impact direct sur api."
SAAS-005157,2025-11-17,Feedback onboarding,Grand compte,Belgique,Dashboard analytics,Configuration,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Modérée,friction légère,False,aucune visibilité
SAAS-005158,2025-06-22,Enquête NPS,Équipe produit,Canada,Export reporting,Configuration,2,negative,Onboarding / Usage,première valeur trop tardive,première valeur trop tardive,Faible,risque de non-adoption et churn précoce,False,Les nouveaux utilisateurs se perdent dans l’interface dès la première connexion. Cette situation est remontée depuis Canada et touche surtout le parcours configuration.
SAAS-005159,2025-06-11,Chat produit,Startup,France,Gestion utilisateurs,Usage quotidien,2,negative,Communication,changement non annoncé,changement non annoncé,Faible,manque de prévisibilité pour les clients B2B,False,La roadmap manque de clarté.
SAAS-005160,2025-05-27,Chat produit,Équipe produit,Canada,Module onboarding,Renouvellement,3,negative,Communication,statut incident peu visible,statut incident peu visible,Faible,manque de prévisibilité pour les clients B2B,False,La roadmap manque de clarté.
SAAS-005161,2025-12-27,Ticket support,PME,Suisse,Module onboarding,Renouvellement,1,negative,Produit / Qualité,export instable,export instable,Faible,perte de confiance dans la donnée produit,False,bloqué depuis hier
SAAS-005162,2025-05-25,Chat produit,PME,Canada,Module onboarding,Support,2,negative,Onboarding / Usage,première valeur trop tardive,première valeur trop tardive,Faible,risque de non-adoption et churn précoce,False,"L’onboarding est trop long. Notre équipe n’a pas compris quelles étapes étaient indispensables. Le cas concerne le segment pme, sur le parcours support, avec un impact direct sur module onboarding."
SAAS-005163,2025-08-24,Email client,PME,France,Gestion utilisateurs,Usage quotidien,3,negative,Onboarding / Usage,manque d’accompagnement,manque d’accompagnement,Faible,risque de non-adoption et churn précoce,False,"Les nouveaux utilisateurs se perdent dans l’interface dès la première connexion. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-005164,2025-06-25,Email client,Grand compte,Belgique,Export reporting,Activation,2,negative,Onboarding / Usage,manque d’accompagnement,manque d’accompagnement,Faible,risque de non-adoption et churn précoce,False,"Nous ne savons pas quoi faire après la création du compte. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-005165,2025-06-17,Enquête NPS,Grand compte,France,Module onboarding,Configuration,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,L’expérience s’est bien passée. Les informations étaient compréhensibles et le suivi était correct.
SAAS-005166,2025-07-01,Enquête NPS,Grand compte,Afrique francophone,API,Configuration,2,negative,Produit / Qualité,perte de données,perte de données,Faible,perte de confiance dans la donnée produit,False,"L’API retourne parfois des erreurs sans message clair. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-005167,2025-06-03,Feedback onboarding,Grand compte,Afrique francophone,Export reporting,Configuration,2,negative,Support client,absence de délai,absence de délai,Faible,risque contractuel et insatisfaction compte clé,False,L’escalade vers une personne technique prend trop de temps. Cette situation est remontée depuis Afrique francophone et touche surtout le parcours configuration.
SAAS-005168,2025-08-06,Feedback onboarding,Équipe support,Canada,Module onboarding,Support,1,negative,Produit / Qualité,perte de données,perte de données,Élevée,perte de confiance dans la donnée produit,True,Un bug bloque l’export des données au moment où nous devons préparer notre reporting mensuel. Cela a créé une perte de confiance.
SAAS-005169,2026-02-04,Chat produit,PME,Canada,API,Support,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
SAAS-005170,2025-09-09,Feedback onboarding,Grand compte,Canada,API,Usage quotidien,1,negative,Produit / Qualité,export instable,export instable,Faible,perte de confiance dans la donnée produit,False,"Le tableau de bord met trop de temps à charger dès que le volume de données augmente. Pour un profil grand compte, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-005171,2025-07-02,Feedback onboarding,PME,Canada,Gestion utilisateurs,Activation,1,negative,Onboarding / Usage,configuration complexe,configuration complexe,Faible,risque de non-adoption et churn précoce,False,Nous ne savons pas quoi faire après la création du compte. Cela m’a obligé à relancer plusieurs fois.
SAAS-005172,2026-01-21,Enquête NPS,Grand compte,Afrique francophone,Gestion utilisateurs,Usage quotidien,2,negative,Facturation / Pricing,options avancées mal expliquées,options avancées mal expliquées,Faible,frein au renouvellement et à l’expansion,False,ça bug encore
SAAS-005173,2025-12-26,Email client,Équipe support,Canada,Dashboard analytics,Support,1,negative,Produit / Qualité,lenteur dashboard,lenteur dashboard,Modérée,perte de confiance dans la donnée produit,True,"Un bug bloque l’export des données au moment où nous devons préparer notre reporting mensuel. Le cas concerne le segment équipe support, sur le parcours support, avec un impact direct sur dashboard analytics."
SAAS-005174,2025-01-11,Enquête NPS,Équipe support,Suisse,Gestion utilisateurs,Usage quotidien,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"La procédure est faisable, mais elle demande beaucoup d’attention pour éviter une erreur."
SAAS-005175,2025-06-10,Email client,Équipe produit,Afrique francophone,API,Support,3,negative,Onboarding / Usage,activation trop longue,activation trop longue,Faible,risque de non-adoption et churn précoce,False,"Nous ne savons pas quoi faire après la création du compte. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-005176,2025-08-03,Enquête NPS,Équipe support,Belgique,Export reporting,Configuration,2,negative,Produit / Qualité,bug bloquant,bug bloquant,Modérée,perte de confiance dans la donnée produit,True,aucun retour depuis des jours
SAAS-005177,2025-02-27,Feedback onboarding,Grand compte,Afrique francophone,Dashboard analytics,Usage quotidien,3,negative,Produit / Qualité,perte de données,perte de données,Faible,perte de confiance dans la donnée produit,False,L’API retourne parfois des erreurs sans message clair. Cela peut pousser un client à ne pas revenir.
SAAS-005178,2025-09-03,Ticket support,Startup,Suisse,Module onboarding,Renouvellement,1,negative,Support client,ticket sans suivi,ticket sans suivi,Élevée,risque contractuel et insatisfaction compte clé,True,"Le support répond trop tard pour un incident bloquant en production. Pour un profil startup, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-005179,2025-05-19,Email client,PME,Belgique,Module onboarding,Configuration,2,negative,Communication,documentation confuse,documentation confuse,Faible,manque de prévisibilité pour les clients B2B,False,service catastrophique
SAAS-005180,2025-12-23,Feedback onboarding,PME,Suisse,Gestion utilisateurs,Renouvellement,2,negative,Produit / Qualité,lenteur dashboard,lenteur dashboard,Faible,perte de confiance dans la donnée produit,False,"Certaines métriques changent sans explication entre deux connexions. Pour un profil pme, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-005181,2025-06-28,Chat produit,Grand compte,Afrique francophone,Dashboard analytics,Renouvellement,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
SAAS-005182,2025-04-22,Feedback onboarding,Grand compte,Suisse,Export reporting,Configuration,2,negative,Onboarding / Usage,manque d’accompagnement,manque d’accompagnement,Faible,risque de non-adoption et churn précoce,False,"La configuration initiale demande trop d’allers-retours avec le support. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-005183,2025-12-22,Ticket support,Équipe produit,Canada,API,Activation,1,negative,Communication,manque de roadmap,manque de roadmap,Faible,manque de prévisibilité pour les clients B2B,False,"La documentation ne montre pas clairement les impacts des nouveaux paramètres. Le cas concerne le segment équipe produit, sur le parcours activation, avec un impact direct sur api."
SAAS-005184,2025-04-25,Feedback onboarding,Startup,France,Export reporting,Configuration,2,negative,Communication,documentation confuse,documentation confuse,Faible,manque de prévisibilité pour les clients B2B,False,très long
SAAS-005185,2025-05-08,Enquête NPS,Équipe support,Canada,Export reporting,Renouvellement,2,negative,Onboarding / Usage,première valeur trop tardive,première valeur trop tardive,Faible,risque de non-adoption et churn précoce,False,vraiment compliqué
SAAS-005186,2025-02-17,Chat produit,Équipe produit,Canada,Module onboarding,Configuration,3,negative,Onboarding / Usage,configuration complexe,configuration complexe,Faible,risque de non-adoption et churn précoce,False,"L’onboarding est trop long. Notre équipe n’a pas compris quelles étapes étaient indispensables. Le cas concerne le segment équipe produit, sur le parcours configuration, avec un impact direct sur module onboarding."
SAAS-005187,2025-07-02,Email client,Startup,Afrique francophone,Dashboard analytics,Renouvellement,2,negative,Communication,manque de roadmap,manque de roadmap,Modérée,manque de prévisibilité pour les clients B2B,True,aucune réponse
SAAS-005188,2025-02-22,Email client,PME,Belgique,Export reporting,Support,2,negative,Facturation / Pricing,tarification peu claire,tarification peu claire,Faible,frein au renouvellement et à l’expansion,False,"Le coût par utilisateur devient difficile à anticiper quand plusieurs équipes rejoignent la plateforme. Pour un profil pme, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-005189,2025-03-23,Chat produit,PME,Belgique,Export reporting,Activation,2,negative,Communication,statut incident peu visible,statut incident peu visible,Faible,manque de prévisibilité pour les clients B2B,False,"Les changements de fonctionnalités ne sont pas suffisamment annoncés. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-005190,2026-02-08,Enquête NPS,Équipe produit,Afrique francophone,Export reporting,Configuration,3,negative,Communication,release note absente,release note absente,Faible,manque de prévisibilité pour les clients B2B,False,Les changements de fonctionnalités ne sont pas suffisamment annoncés. Cela a augmenté le stress autour de la démarche.
SAAS-005191,2025-01-26,Enquête NPS,Équipe produit,Belgique,Module onboarding,Configuration,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"La procédure est faisable, mais elle demande beaucoup d’attention pour éviter une erreur."
SAAS-005192,2025-03-07,Email client,PME,Suisse,Gestion utilisateurs,Support,3,negative,Onboarding / Usage,activation trop longue,activation trop longue,Faible,risque de non-adoption et churn précoce,False,Nous ne savons pas quoi faire après la création du compte. Cette situation est remontée depuis Suisse et touche surtout le parcours support.
SAAS-005193,2025-10-18,Enquête NPS,Équipe produit,Belgique,Gestion utilisateurs,Renouvellement,2,negative,Onboarding / Usage,activation trop longue,activation trop longue,Faible,risque de non-adoption et churn précoce,False,"Les nouveaux utilisateurs se perdent dans l’interface dès la première connexion. Le cas concerne le segment équipe produit, sur le parcours renouvellement, avec un impact direct sur gestion utilisateurs."
SAAS-005194,2025-06-10,Ticket support,Grand compte,Suisse,Gestion utilisateurs,Activation,2,negative,Communication,statut incident peu visible,statut incident peu visible,Faible,manque de prévisibilité pour les clients B2B,False,Les changements de fonctionnalités ne sont pas suffisamment annoncés. Cette situation est remontée depuis Suisse et touche surtout le parcours activation.
SAAS-005195,2025-04-05,Enquête NPS,Startup,Belgique,Export reporting,Renouvellement,3,negative,Onboarding / Usage,manque d’accompagnement,manque d’accompagnement,Faible,risque de non-adoption et churn précoce,False,L’onboarding est trop long. Notre équipe n’a pas compris quelles étapes étaient indispensables. Cette situation est remontée depuis Belgique et touche surtout le parcours renouvellement.
SAAS-005196,2025-11-01,Ticket support,Équipe support,France,Gestion utilisateurs,Activation,1,negative,Onboarding / Usage,première valeur trop tardive,première valeur trop tardive,Faible,risque de non-adoption et churn précoce,False,La configuration initiale demande trop d’allers-retours avec le support. Cette situation est remontée depuis France et touche surtout le parcours activation.
SAAS-005197,2025-06-24,Chat produit,Grand compte,Canada,Gestion utilisateurs,Renouvellement,2,negative,Support client,ticket sans suivi,ticket sans suivi,Faible,risque contractuel et insatisfaction compte clé,False,"L’escalade vers une personne technique prend trop de temps. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-005198,2025-06-14,Ticket support,Équipe support,France,Module onboarding,Renouvellement,2,negative,Onboarding / Usage,première valeur trop tardive,première valeur trop tardive,Faible,risque de non-adoption et churn précoce,False,jattend toujours
SAAS-005199,2025-12-07,Enquête NPS,Équipe produit,France,Module onboarding,Support,1,negative,Communication,release note absente,release note absente,Faible,manque de prévisibilité pour les clients B2B,False,"Lorsqu’un incident est en cours, le statut n’est pas assez visible. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-005200,2025-08-25,Enquête NPS,Équipe produit,Canada,Gestion utilisateurs,Configuration,2,negative,Produit / Qualité,perte de données,perte de données,Faible,perte de confiance dans la donnée produit,False,Certaines métriques changent sans explication entre deux connexions. Cela peut pousser un client à ne pas revenir.
SAAS-005201,2025-05-04,Email client,Grand compte,Belgique,Gestion utilisateurs,Renouvellement,2,negative,Onboarding / Usage,parcours confus,parcours confus,Modérée,risque de non-adoption et churn précoce,False,Les nouveaux utilisateurs se perdent dans l’interface dès la première connexion. Cela a retardé une décision importante.
SAAS-005202,2025-07-06,Ticket support,Grand compte,France,Module onboarding,Activation,2,negative,Facturation / Pricing,renouvellement mal anticipé,renouvellement mal anticipé,Faible,frein au renouvellement et à l’expansion,False,"Le coût par utilisateur devient difficile à anticiper quand plusieurs équipes rejoignent la plateforme. Pour un profil grand compte, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-005203,2025-01-02,Enquête NPS,Équipe support,Canada,API,Renouvellement,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,réponse rapide et claire
SAAS-005204,2025-06-17,Enquête NPS,Équipe produit,Afrique francophone,Module onboarding,Support,2,negative,Facturation / Pricing,facture détaillée insuffisante,facture détaillée insuffisante,Faible,frein au renouvellement et à l’expansion,False,La facture mensuelle ne détaille pas assez les modules activés. Cela m’a obligé à relancer plusieurs fois.
SAAS-005205,2025-05-22,Email client,Startup,Belgique,Gestion utilisateurs,Configuration,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"super expérience, rien à signaler"
SAAS-005206,2026-01-12,Feedback onboarding,Grand compte,Afrique francophone,Gestion utilisateurs,Usage quotidien,1,negative,Support client,escalade difficile,escalade difficile,Faible,risque contractuel et insatisfaction compte clé,False,bloqué depuis hier
SAAS-005207,2025-05-11,Enquête NPS,PME,Suisse,Gestion utilisateurs,Configuration,2,negative,Communication,changement non annoncé,changement non annoncé,Faible,manque de prévisibilité pour les clients B2B,False,La roadmap manque de clarté.
SAAS-005208,2025-03-13,Ticket support,Équipe support,Afrique francophone,Dashboard analytics,Renouvellement,3,negative,Onboarding / Usage,activation trop longue,activation trop longue,Modérée,risque de non-adoption et churn précoce,False,Nous ne savons pas quoi faire après la création du compte. Cela a retardé une décision importante.
SAAS-005209,2025-06-25,Email client,Grand compte,Belgique,Module onboarding,Renouvellement,2,negative,Communication,manque de roadmap,manque de roadmap,Modérée,manque de prévisibilité pour les clients B2B,True,impossible de suivre le dossier
SAAS-005210,2025-06-15,Enquête NPS,Équipe produit,Afrique francophone,Gestion utilisateurs,Configuration,2,negative,Onboarding / Usage,manque d’accompagnement,manque d’accompagnement,Faible,risque de non-adoption et churn précoce,False,"Nous ne savons pas quoi faire après la création du compte. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-005211,2025-02-15,Email client,Grand compte,Canada,Export reporting,Configuration,1,negative,Facturation / Pricing,options avancées mal expliquées,options avancées mal expliquées,Modérée,frein au renouvellement et à l’expansion,False,aucune visibilité
SAAS-005212,2025-12-29,Email client,Grand compte,France,Module onboarding,Usage quotidien,2,negative,Produit / Qualité,export instable,export instable,Faible,perte de confiance dans la donnée produit,False,bof
SAAS-005213,2025-05-22,Ticket support,Startup,Canada,Module onboarding,Support,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,L’expérience s’est bien passée. Les informations étaient compréhensibles et le suivi était correct.
SAAS-005214,2025-08-04,Ticket support,Grand compte,France,Export reporting,Support,1,negative,Produit / Qualité,perte de données,perte de données,Modérée,perte de confiance dans la donnée produit,True,Un bug bloque l’export des données au moment où nous devons préparer notre reporting mensuel. Cela peut pousser un client à ne pas revenir.
SAAS-005215,2025-05-30,Feedback onboarding,Équipe support,Canada,Dashboard analytics,Activation,1,negative,Onboarding / Usage,parcours confus,parcours confus,Faible,risque de non-adoption et churn précoce,False,"Les nouveaux utilisateurs se perdent dans l’interface dès la première connexion. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-005216,2025-03-14,Chat produit,Équipe support,Afrique francophone,Dashboard analytics,Renouvellement,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"Le service a été rapide, clair et la personne en charge m’a donné une réponse utile."
SAAS-005217,2025-04-12,Ticket support,Équipe produit,Belgique,Gestion utilisateurs,Support,1,negative,Communication,changement non annoncé,changement non annoncé,Faible,manque de prévisibilité pour les clients B2B,False,"Lorsqu’un incident est en cours, le statut n’est pas assez visible. Cette situation est remontée depuis Belgique et touche surtout le parcours support."
SAAS-005218,2025-11-30,Enquête NPS,Équipe produit,Canada,API,Activation,1,negative,Support client,ticket sans suivi,ticket sans suivi,Élevée,risque contractuel et insatisfaction compte clé,True,Le support répond trop tard pour un incident bloquant en production. Cette situation est remontée depuis Canada et touche surtout le parcours activation.
SAAS-005219,2025-05-13,Enquête NPS,Équipe produit,France,Gestion utilisateurs,Configuration,3,negative,Communication,release note absente,release note absente,Faible,manque de prévisibilité pour les clients B2B,False,La documentation ne montre pas clairement les impacts des nouveaux paramètres. Cela peut pousser un client à ne pas revenir.
SAAS-005220,2025-02-21,Enquête NPS,Grand compte,Afrique francophone,Dashboard analytics,Renouvellement,3,negative,Support client,support lent,support lent,Faible,risque contractuel et insatisfaction compte clé,False,Nous avons reçu une réponse générique alors que le ticket contenait des captures et des logs détaillés. Cela m’a obligé à relancer plusieurs fois.
SAAS-005221,2025-09-20,Email client,Grand compte,Afrique francophone,Module onboarding,Configuration,3,negative,Support client,escalade difficile,escalade difficile,Faible,risque contractuel et insatisfaction compte clé,False,"L’escalade vers une personne technique prend trop de temps. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-005222,2026-02-08,Email client,PME,Canada,Export reporting,Support,2,negative,Produit / Qualité,perte de données,perte de données,Modérée,perte de confiance dans la donnée produit,True,impossible de suivre le dossier
SAAS-005223,2025-05-02,Enquête NPS,Grand compte,Canada,Module onboarding,Configuration,2,negative,Produit / Qualité,lenteur dashboard,lenteur dashboard,Faible,perte de confiance dans la donnée produit,False,Certaines métriques changent sans explication entre deux connexions. Cette situation est remontée depuis Canada et touche surtout le parcours configuration.
SAAS-005224,2025-02-12,Feedback onboarding,PME,Belgique,Dashboard analytics,Activation,1,negative,Facturation / Pricing,coût utilisateur imprévisible,coût utilisateur imprévisible,Faible,frein au renouvellement et à l’expansion,False,on m’a dit d’attendre mais rien bouge
SAAS-005225,2025-06-24,Enquête NPS,Équipe support,Belgique,Export reporting,Support,2,negative,Onboarding / Usage,première valeur trop tardive,première valeur trop tardive,Faible,risque de non-adoption et churn précoce,False,Les nouveaux utilisateurs se perdent dans l’interface dès la première connexion. Cette situation est remontée depuis Belgique et touche surtout le parcours support.
SAAS-005226,2025-07-28,Ticket support,Équipe produit,Afrique francophone,Dashboard analytics,Usage quotidien,2,negative,Produit / Qualité,bug bloquant,bug bloquant,Modérée,perte de confiance dans la donnée produit,True,"Un bug bloque l’export des données au moment où nous devons préparer notre reporting mensuel. Le cas concerne le segment équipe produit, sur le parcours usage quotidien, avec un impact direct sur dashboard analytics."
SAAS-005227,2025-08-26,Ticket support,Grand compte,Belgique,Module onboarding,Support,2,negative,Produit / Qualité,métriques incohérentes,métriques incohérentes,Modérée,perte de confiance dans la donnée produit,True,Un bug bloque l’export des données au moment où nous devons préparer notre reporting mensuel. Cette situation est remontée depuis Belgique et touche surtout le parcours support.
SAAS-005228,2025-11-16,Feedback onboarding,Startup,Afrique francophone,Module onboarding,Usage quotidien,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
SAAS-005229,2025-08-09,Ticket support,Startup,Suisse,Module onboarding,Configuration,1,negative,Facturation / Pricing,options avancées mal expliquées,options avancées mal expliquées,Faible,frein au renouvellement et à l’expansion,False,Le coût par utilisateur devient difficile à anticiper quand plusieurs équipes rejoignent la plateforme. Cette situation est remontée depuis Suisse et touche surtout le parcours configuration.
SAAS-005230,2025-07-19,Ticket support,Grand compte,Canada,Gestion utilisateurs,Usage quotidien,1,negative,Support client,absence de délai,absence de délai,Faible,risque contractuel et insatisfaction compte clé,False,"Le suivi du ticket manque de clarté. Personne ne donne de délai. Le cas concerne le segment grand compte, sur le parcours usage quotidien, avec un impact direct sur gestion utilisateurs."
SAAS-005231,2025-06-07,Chat produit,Équipe produit,Belgique,Module onboarding,Activation,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,J’ai apprécié la clarté des informations et le professionnalisme de l’équipe.
SAAS-005232,2025-05-24,Enquête NPS,Équipe produit,Belgique,Gestion utilisateurs,Support,1,negative,Produit / Qualité,métriques incohérentes,métriques incohérentes,Faible,perte de confiance dans la donnée produit,False,Certaines métriques changent sans explication entre deux connexions. Cette situation est remontée depuis Belgique et touche surtout le parcours support.
